,id,key,sex
10707,328,F/328/129766/328-129766-0052,F
11900,7402,M/7402/90848/7402-90848-0001,M
23667,1355,M/1355/39947/1355-39947-0026,M
339,307,M/307/127539/307-127539-0030,M
23306,198,F/198/209/198-209-0028,F
18229,1069,F/1069/133709/1069-133709-0035,F
12696,5163,F/5163/39921/5163-39921-0019,F
15178,5339,F/5339/14134/5339-14134-0017,F
3767,3112,F/3112/9555/3112-9555-0056,F
28099,2691,F/2691/156755/2691-156755-0022,F
5125,1334,M/1334/135589/1334-135589-0087,M
26905,8226,M/8226/274369/8226-274369-0058,M
27724,1088,F/1088/134318/1088-134318-0010,F
11238,163,M/163/122947/163-122947-0057,M
11532,5808,M/5808/48608/5808-48608-0036,M
8680,26,M/26/496/26-496-0020,M
20297,7078,F/7078/271888/7078-271888-0028,F
23101,6454,M/6454/107462/6454-107462-0027,M
25753,302,F/302/123523/302-123523-0029,F
2696,7859,F/7859/102519/7859-102519-0051,F
23316,198,F/198/209/198-209-0001,F
21524,3168,M/3168/173565/3168-173565-0024,M
19641,1502,F/1502/122615/1502-122615-0008,F
19795,1970,F/1970/28415/1970-28415-0034,F
951,6476,F/6476/96661/6476-96661-0000,F
22893,3259,F/3259/158083/3259-158083-0054,F
9785,374,M/374/180298/374-180298-0036,M
5416,7190,M/7190/90543/7190-90543-0040,M
26291,911,M/911/128684/911-128684-0029,M
23616,4481,F/4481/17498/4481-17498-0040,F
2139,7148,F/7148/7763/7148-7763-0000,F
21128,460,M/460/172359/460-172359-0029,M
19884,5750,M/5750/35690/5750-35690-0005,M
17153,6209,M/6209/34601/6209-34601-0019,M
15355,233,M/233/155990/233-155990-0016,M
24237,5789,F/5789/57195/5789-57195-0003,F
16316,78,M/78/368/78-368-0019,M
1174,6531,F/6531/61334/6531-61334-0113,F
20270,7078,F/7078/271888/7078-271888-0044,F
22093,2518,M/2518/154825/2518-154825-0051,M
19448,6880,M/6880/216547/6880-216547-0016,M
20080,4018,M/4018/107338/4018-107338-0032,M
7052,1034,M/1034/121119/1034-121119-0064,M
14632,289,F/289/121652/289-121652-0038,F
25218,2893,M/2893/139322/2893-139322-0026,M
9206,4014,M/4014/186176/4014-186176-0035,M
597,6367,M/6367/74004/6367-74004-0006,M
9350,1867,M/1867/148436/1867-148436-0009,M
12383,3983,F/3983/5331/3983-5331-0019,F
15323,233,M/233/155990/233-155990-0019,M
20263,7078,F/7078/271888/7078-271888-0047,F
25688,302,F/302/123504/302-123504-0014,F
10552,8324,F/8324/286683/8324-286683-0022,F
14615,289,F/289/121652/289-121652-0010,F
26821,5192,M/5192/19397/5192-19397-0051,M
9098,8108,M/8108/280359/8108-280359-0002,M
3241,426,F/426/122822/426-122822-0009,F
20564,40,F/40/222/40-222-0067,F
24855,3982,F/3982/178459/3982-178459-0036,F
24311,2002,M/2002/139469/2002-139469-0060,M
6100,1455,M/1455/138263/1455-138263-0030,M
24300,2002,M/2002/139469/2002-139469-0110,M
11971,5652,F/5652/19215/5652-19215-0029,F
8841,150,F/150/126112/150-126112-0007,F
2711,7859,F/7859/102519/7859-102519-0039,F
19697,2416,F/2416/152139/2416-152139-0025,F
11733,3664,M/3664/11714/3664-11714-0010,M
13608,5463,M/5463/39173/5463-39173-0060,M
2422,4406,M/4406/16883/4406-16883-0056,M
1941,8312,F/8312/279791/8312-279791-0007,F
24390,2002,M/2002/139469/2002-139469-0097,M
4397,6272,F/6272/70191/6272-70191-0020,F
6941,3214,M/3214/167602/3214-167602-0009,M
7173,1723,M/1723/141149/1723-141149-0005,M
24368,2002,M/2002/139469/2002-139469-0104,M
16723,1898,F/1898/145715/1898-145715-0045,F
23835,8747,M/8747/293952/8747-293952-0051,M
10900,1594,M/1594/135914/1594-135914-0103,M
27156,8629,M/8629/261139/8629-261139-0046,M
24896,3982,F/3982/182255/3982-182255-0015,F
18291,248,F/248/130644/248-130644-0000,F
19488,6880,M/6880/216547/6880-216547-0024,M
20944,7511,F/7511/102419/7511-102419-0000,F
27254,4088,F/4088/158077/4088-158077-0012,F
11784,1992,F/1992/141719/1992-141719-0010,F
21682,3807,M/3807/4923/3807-4923-0029,M
4548,201,M/201/122255/201-122255-0004,M
5918,7635,F/7635/105661/7635-105661-0005,F
15567,8088,M/8088/284756/8088-284756-0107,M
23037,322,F/322/124147/322-124147-0018,F
1666,1963,F/1963/147036/1963-147036-0029,F
20726,3235,F/3235/28452/3235-28452-0028,F
2799,1183,F/1183/133255/1183-133255-0000,F
27077,2436,M/2436/2481/2436-2481-0025,M
17554,1737,F/1737/146161/1737-146161-0014,F
13037,4830,M/4830/25898/4830-25898-0039,M
24407,8014,F/8014/112586/8014-112586-0018,F
5704,458,M/458/126294/458-126294-0012,M
12247,887,F/887/123291/887-123291-0018,F
23930,1235,M/1235/135883/1235-135883-0022,M
15451,1578,F/1578/140049/1578-140049-0030,F
20606,7517,F/7517/100429/7517-100429-0013,F
2724,7859,F/7859/102519/7859-102519-0033,F
2329,5867,F/5867/48852/5867-48852-0107,F
11008,2910,F/2910/131096/2910-131096-0078,F
7537,2817,F/2817/142380/2817-142380-0029,F
4139,4051,F/4051/11218/4051-11218-0041,F
9520,200,F/200/124140/200-124140-0007,F
1763,1040,M/1040/133433/1040-133433-0060,M
17367,6181,M/6181/216552/6181-216552-0078,M
19811,1970,F/1970/26100/1970-26100-0015,F
1961,8770,M/8770/295462/8770-295462-0036,M
21476,8609,M/8609/283227/8609-283227-0026,M
25372,89,F/89/218/89-218-0035,F
15243,5339,F/5339/14133/5339-14133-0008,F
22472,4297,F/4297/13006/4297-13006-0037,F
3759,3112,F/3112/9555/3112-9555-0065,F
14202,5049,M/5049/25947/5049-25947-0075,M
3368,7278,M/7278/104730/7278-104730-0041,M
21958,412,M/412/126975/412-126975-0048,M
12532,5514,F/5514/19192/5514-19192-0031,F
8151,2514,M/2514/149482/2514-149482-0035,M
26458,27,M/27/124992/27-124992-0026,M
8473,730,F/730/360/730-360-0001,F
8530,730,F/730/358/730-358-0042,F
1688,1963,F/1963/142393/1963-142393-0016,F
2324,5867,F/5867/48852/5867-48852-0002,F
822,250,F/250/142286/250-142286-0008,F
21371,8609,M/8609/262281/8609-262281-0025,M
2859,6437,M/6437/66172/6437-66172-0009,M
27956,5393,F/5393/19218/5393-19218-0008,F
2113,7148,F/7148/82991/7148-82991-0005,F
15696,6078,F/6078/54007/6078-54007-0002,F
18235,1069,F/1069/133709/1069-133709-0003,F
1607,1081,M/1081/125237/1081-125237-0095,M
6252,481,M/481/123720/481-123720-0025,M
3847,3436,M/3436/172171/3436-172171-0058,M
25626,4267,M/4267/287369/4267-287369-0005,M
836,250,F/250/142286/250-142286-0029,F
17539,1737,F/1737/148989/1737-148989-0024,F
12048,5652,F/5652/39938/5652-39938-0065,F
25651,4267,M/4267/78186/4267-78186-0029,M
9685,8797,M/8797/294123/8797-294123-0024,M
27861,2289,M/2289/152254/2289-152254-0006,M
12161,5456,M/5456/62014/5456-62014-0000,M
23576,4481,F/4481/17499/4481-17499-0006,F
17980,696,F/696/92939/696-92939-0033,F
10826,6147,F/6147/34607/6147-34607-0015,F
20122,4018,M/4018/107312/4018-107312-0007,M
22383,39,F/39/121914/39-121914-0044,F
16366,3699,M/3699/19402/3699-19402-0027,M
2571,7264,M/7264/92316/7264-92316-0033,M
5152,4640,F/4640/19188/4640-19188-0008,F
11973,5652,F/5652/19215/5652-19215-0030,F
16154,5561,F/5561/41615/5561-41615-0001,F
25428,89,F/89/219/89-219-0007,F
17710,405,M/405/130895/405-130895-0027,M
1098,6531,F/6531/61334/6531-61334-0075,F
12324,3983,F/3983/5371/3983-5371-0044,F
24310,2002,M/2002/139469/2002-139469-0098,M
21195,446,M/446/123501/446-123501-0016,M
13200,7067,M/7067/76047/7067-76047-0027,M
27904,2289,M/2289/152258/2289-152258-0000,M
2871,6437,M/6437/66172/6437-66172-0042,M
19178,669,F/669/129074/669-129074-0015,F
17377,6181,M/6181/216552/6181-216552-0033,M
23940,1235,M/1235/135887/1235-135887-0023,M
12902,6064,F/6064/56165/6064-56165-0007,F
18579,4137,F/4137/11701/4137-11701-0043,F
5660,458,M/458/126305/458-126305-0002,M
19261,669,F/669/129061/669-129061-0082,F
13216,7067,M/7067/76047/7067-76047-0033,M
4187,4051,F/4051/11217/4051-11217-0019,F
25999,83,F/83/11691/83-11691-0009,F
28241,8063,M/8063/274116/8063-274116-0039,M
6989,3214,M/3214/167606/3214-167606-0017,M
2129,7148,F/7148/82991/7148-82991-0031,F
3768,3112,F/3112/9555/3112-9555-0080,F
14569,289,F/289/121665/289-121665-0013,F
1436,8630,M/8630/305212/8630-305212-0002,M
11932,5652,F/5652/19215/5652-19215-0047,F
8222,8468,F/8468/294887/8468-294887-0025,F
18755,3440,F/3440/171009/3440-171009-0006,F
19297,1743,M/1743/142914/1743-142914-0034,M
27821,2289,M/2289/152253/2289-152253-0013,M
5818,6836,M/6836/61803/6836-61803-0028,M
8790,4441,M/4441/76262/4441-76262-0027,M
15421,1578,F/1578/6379/1578-6379-0024,F
22762,7302,F/7302/86815/7302-86815-0070,F
10443,6081,M/6081/41997/6081-41997-0006,M
7330,7780,F/7780/274562/7780-274562-0092,F
10260,211,F/211/122442/211-122442-0016,F
18205,1069,F/1069/133699/1069-133699-0031,F
26952,8226,M/8226/274371/8226-274371-0027,M
5218,4640,F/4640/19187/4640-19187-0012,F
4284,254,M/254/27760/254-27760-0007,M
6754,311,M/311/124404/311-124404-0019,M
17737,405,M/405/130895/405-130895-0011,M
27104,8629,M/8629/261139/8629-261139-0048,M
26198,3723,M/3723/171631/3723-171631-0002,M
17636,405,M/405/130894/405-130894-0029,M
23098,6454,M/6454/107462/6454-107462-0018,M
8679,26,M/26/496/26-496-0013,M
7149,1723,M/1723/141149/1723-141149-0077,M
25154,2893,M/2893/139310/2893-139310-0026,M
22087,2518,M/2518/154825/2518-154825-0022,M
27870,2289,M/2289/152254/2289-152254-0018,M
14447,2391,F/2391/145015/2391-145015-0101,F
25515,2159,M/2159/179157/2159-179157-0017,M
15825,226,F/226/131532/226-131532-0027,F
25987,83,F/83/11691/83-11691-0022,F
2577,7264,M/7264/92316/7264-92316-0045,M
26740,3879,F/3879/173592/3879-173592-0034,F
3301,7278,M/7278/91083/7278-91083-0012,M
27331,4088,F/4088/158077/4088-158077-0089,F
23413,198,F/198/129977/198-129977-0023,F
9535,200,F/200/124140/200-124140-0029,F
22586,8465,F/8465/246940/8465-246940-0001,F
8712,4441,M/4441/76263/4441-76263-0023,M
7769,2911,M/2911/15084/2911-15084-0007,M
17086,6209,M/6209/34599/6209-34599-0004,M
19117,3486,M/3486/166424/3486-166424-0066,M
20323,7078,F/7078/271888/7078-271888-0006,F
9678,8797,M/8797/294123/8797-294123-0091,M
7975,8975,F/8975/270782/8975-270782-0062,F
6344,103,F/103/1240/103-1240-0028,F
9382,1867,M/1867/154071/1867-154071-0034,M
7556,3947,F/3947/13262/3947-13262-0024,F
449,2952,M/2952/407/2952-407-0016,M
9732,374,M/374/180299/374-180299-0046,M
18248,1069,F/1069/133709/1069-133709-0016,F
25489,2159,M/2159/179156/2159-179156-0018,M
12779,5163,F/5163/18515/5163-18515-0040,F
27620,909,M/909/131041/909-131041-0003,M
19854,1970,F/1970/10594/1970-10594-0005,F
6818,1624,M/1624/168623/1624-168623-0034,M
24408,8014,F/8014/112586/8014-112586-0000,F
9356,1867,M/1867/148436/1867-148436-0015,M
28188,8063,M/8063/274115/8063-274115-0017,M
17183,5678,M/5678/43301/5678-43301-0026,M
3436,118,M/118/47824/118-47824-0007,M
25329,6818,F/6818/68772/6818-68772-0032,F
4459,60,M/60/121082/60-121082-0001,M
8498,730,F/730/360/730-360-0014,F
16396,3699,M/3699/47246/3699-47246-0004,M
16231,78,M/78/369/78-369-0032,M
13995,7226,M/7226/86964/7226-86964-0031,M
197,6415,F/6415/100596/6415-100596-0016,F
6345,103,F/103/1240/103-1240-0035,F
16463,4680,F/4680/16041/4680-16041-0028,F
5238,4640,F/4640/19189/4640-19189-0028,F
18676,196,M/196/122152/196-122152-0026,M
1311,3526,F/3526/176653/3526-176653-0002,F
20533,40,F/40/222/40-222-0012,F
14089,7226,M/7226/86965/7226-86965-0032,M
4448,6272,F/6272/70168/6272-70168-0032,F
6216,481,M/481/123719/481-123719-0030,M
20641,7517,F/7517/100442/7517-100442-0024,F
16633,2196,F/2196/174172/2196-174172-0021,F
11395,1246,F/1246/124550/1246-124550-0021,F
18220,1069,F/1069/133699/1069-133699-0041,F
12177,887,F/887/123289/887-123289-0021,F
9397,1867,M/1867/154071/1867-154071-0023,M
25195,2893,M/2893/139322/2893-139322-0014,M
11758,1992,F/1992/141719/1992-141719-0003,F
4342,6272,F/6272/70171/6272-70171-0033,F
21629,3807,M/3807/4923/3807-4923-0032,M
15337,233,M/233/155990/233-155990-0036,M
18228,1069,F/1069/133709/1069-133709-0036,F
12137,5456,M/5456/24741/5456-24741-0020,M
16627,2196,F/2196/174172/2196-174172-0016,F
1509,1081,M/1081/125237/1081-125237-0041,M
23198,831,M/831/130739/831-130739-0015,M
8349,403,F/403/128339/403-128339-0014,F
5016,2384,M/2384/152900/2384-152900-0053,M
2644,7264,M/7264/92314/7264-92314-0002,M
25327,6818,F/6818/68772/6818-68772-0018,F
5647,458,M/458/126290/458-126290-0019,M
17390,32,F/32/21634/32-21634-0016,F
26527,298,F/298/126791/298-126791-0015,F
17228,5678,M/5678/43302/5678-43302-0016,M
22213,2182,F/2182/150130/2182-150130-0039,F
2292,2007,F/2007/149877/2007-149877-0014,F
28098,2691,F/2691/156755/2691-156755-0005,F
13852,4340,F/4340/15220/4340-15220-0078,F
16821,4813,M/4813/248638/4813-248638-0028,M
14862,2092,F/2092/145706/2092-145706-0029,F
7589,3947,F/3947/13262/3947-13262-0017,F
24324,2002,M/2002/139469/2002-139469-0033,M
6508,1926,F/1926/143879/1926-143879-0035,F
4584,201,M/201/122255/201-122255-0028,M
8551,730,F/730/358/730-358-0020,F
21847,1098,F/1098/133695/1098-133695-0014,F
27284,4088,F/4088/158077/4088-158077-0009,F
10863,1594,M/1594/135914/1594-135914-0006,M
20258,7078,F/7078/271888/7078-271888-0114,F
23786,8747,M/8747/293952/8747-293952-0075,M
22552,4297,F/4297/13009/4297-13009-0040,F
5623,1116,F/1116/132847/1116-132847-0003,F
18234,1069,F/1069/133709/1069-133709-0046,F
20576,40,F/40/222/40-222-0003,F
21878,1098,F/1098/133695/1098-133695-0076,F
2086,7148,F/7148/59157/7148-59157-0033,F
26157,3723,M/3723/171631/3723-171631-0005,M
12213,887,F/887/123291/887-123291-0033,F
24061,5390,M/5390/24512/5390-24512-0027,M
25696,302,F/302/123504/302-123504-0007,F
17973,696,F/696/92939/696-92939-0015,F
13763,7794,F/7794/295948/7794-295948-0020,F
14640,289,F/289/121652/289-121652-0009,F
23696,1355,M/1355/39947/1355-39947-0051,M
9693,374,M/374/180299/374-180299-0001,M
13949,1263,F/1263/141777/1263-141777-0012,F
11458,7800,F/7800/283492/7800-283492-0024,F
12539,5514,F/5514/19192/5514-19192-0040,F
10761,6147,F/6147/34605/6147-34605-0004,F
21643,3807,M/3807/4923/3807-4923-0006,M
25699,302,F/302/123504/302-123504-0009,F
19035,4788,M/4788/294466/4788-294466-0011,M
17157,6209,M/6209/34601/6209-34601-0005,M
14730,7505,M/7505/258964/7505-258964-0000,M
12703,5163,F/5163/39921/5163-39921-0034,F
691,6367,M/6367/65536/6367-65536-0043,M
12552,5514,F/5514/19192/5514-19192-0024,F
22312,5104,M/5104/33407/5104-33407-0044,M
19767,1970,F/1970/28415/1970-28415-0019,F
10316,211,F/211/122442/211-122442-0019,F
14481,4853,F/4853/27670/4853-27670-0028,F
27087,2436,M/2436/2481/2436-2481-0019,M
27346,4088,F/4088/158077/4088-158077-0000,F
26414,27,M/27/123349/27-123349-0020,M
21131,460,M/460/172359/460-172359-0005,M
6219,481,M/481/123719/481-123719-0038,M
838,250,F/250/142286/250-142286-0027,F
17315,6181,M/6181/216552/6181-216552-0003,M
3455,118,M/118/47824/118-47824-0011,M
7261,6019,M/6019/3185/6019-3185-0095,M
2026,8770,M/8770/295465/8770-295465-0024,M
1172,6531,F/6531/61334/6531-61334-0055,F
16867,4813,M/4813/248641/4813-248641-0011,M
24793,3982,F/3982/178459/3982-178459-0031,F
11710,3664,M/3664/178355/3664-178355-0005,M
9062,8108,M/8108/280354/8108-280354-0007,M
2248,2007,F/2007/149877/2007-149877-0027,F
13587,5463,M/5463/39173/5463-39173-0054,M
1127,6531,F/6531/61334/6531-61334-0009,F
17052,6209,M/6209/34600/6209-34600-0033,M
8924,150,F/150/126107/150-126107-0033,F
21713,3242,M/3242/67168/3242-67168-0018,M
4253,254,M/254/127705/254-127705-0016,M
3183,426,F/426/122821/426-122821-0026,F
1499,8630,M/8630/305213/8630-305213-0021,M
7604,3947,F/3947/13260/3947-13260-0024,F
2173,7148,F/7148/7763/7148-7763-0015,F
5294,4160,F/4160/11549/4160-11549-0000,F
20562,40,F/40/222/40-222-0051,F
1878,8312,F/8312/279790/8312-279790-0035,F
21515,3168,M/3168/173565/3168-173565-0034,M
4993,2384,M/2384/152900/2384-152900-0028,M
8471,730,F/730/360/730-360-0027,F
7616,3947,F/3947/13260/3947-13260-0034,F
11907,7402,M/7402/90848/7402-90848-0044,M
2676,7859,F/7859/102519/7859-102519-0027,F
17830,6563,M/6563/63821/6563-63821-0007,M
22853,3259,F/3259/158083/3259-158083-0111,F
22550,4297,F/4297/13009/4297-13009-0002,F
2708,7859,F/7859/102519/7859-102519-0055,F
21891,1098,F/1098/133695/1098-133695-0089,F
25003,8419,M/8419/286676/8419-286676-0013,M
16409,3699,M/3699/47246/3699-47246-0007,M
7530,2817,F/2817/142380/2817-142380-0041,F
14160,3607,M/3607/135982/3607-135982-0007,M
27949,5393,F/5393/19218/5393-19218-0017,F
4194,4051,F/4051/11217/4051-11217-0020,F
23132,6454,M/6454/93938/6454-93938-0022,M
2409,5867,F/5867/48852/5867-48852-0065,F
23321,198,F/198/209/198-209-0013,F
7179,1723,M/1723/141149/1723-141149-0089,M
1733,1963,F/1963/142776/1963-142776-0033,F
19711,2416,F/2416/152139/2416-152139-0054,F
27286,4088,F/4088/158077/4088-158077-0064,F
15153,5339,F/5339/14134/5339-14134-0041,F
12422,7113,F/7113/86041/7113-86041-0006,F
4816,2989,F/2989/138028/2989-138028-0064,F
19098,3486,M/3486/166424/3486-166424-0003,M
13697,7794,F/7794/295947/7794-295947-0037,F
19665,2416,F/2416/152137/2416-152137-0004,F
8661,26,M/26/495/26-495-0010,M
19006,4788,M/4788/94904/4788-94904-0039,M
513,7447,M/7447/91186/7447-91186-0003,M
6755,311,M/311/124404/311-124404-0121,M
18483,8123,F/8123/275216/8123-275216-0015,F
20455,8238,F/8238/283452/8238-283452-0046,F
15414,1578,F/1578/6379/1578-6379-0022,F
10982,2910,F/2910/131096/2910-131096-0048,F
10855,1594,M/1594/135914/1594-135914-0112,M
22710,7302,F/7302/86815/7302-86815-0080,F
14625,289,F/289/121652/289-121652-0008,F
2989,4362,F/4362/15663/4362-15663-0003,F
6077,1455,M/1455/138263/1455-138263-0027,M
16859,4813,M/4813/248638/4813-248638-0029,M
13219,7067,M/7067/76047/7067-76047-0029,M
28114,2691,F/2691/156755/2691-156755-0033,F
6,441,F/441/130108/441-130108-0010,F
1427,8630,M/8630/305212/8630-305212-0037,M
6297,481,M/481/123720/481-123720-0019,M
5615,1116,F/1116/132847/1116-132847-0035,F
10441,6081,M/6081/41997/6081-41997-0030,M
10524,8324,F/8324/286683/8324-286683-0035,F
28127,2691,F/2691/156755/2691-156755-0009,F
13753,7794,F/7794/295955/7794-295955-0008,F
4063,587,F/587/41611/587-41611-0025,F
7337,7780,F/7780/274562/7780-274562-0089,F
20324,7078,F/7078/271888/7078-271888-0066,F
19195,669,F/669/129074/669-129074-0022,F
17930,2836,F/2836/5355/2836-5355-0011,F
18116,2843,M/2843/152918/2843-152918-0005,M
14336,2391,F/2391/145015/2391-145015-0106,F
15082,3374,M/3374/298032/3374-298032-0037,M
10337,211,F/211/122425/211-122425-0062,F
8971,3830,M/3830/12529/3830-12529-0005,M
12796,5163,F/5163/18515/5163-18515-0004,F
13573,5463,M/5463/39173/5463-39173-0048,M
8688,26,M/26/496/26-496-0021,M
5578,1116,F/1116/132851/1116-132851-0005,F
13922,1263,F/1263/141777/1263-141777-0009,F
2284,2007,F/2007/149877/2007-149877-0017,F
75,441,F/441/128988/441-128988-0004,F
19974,5750,M/5750/100289/5750-100289-0079,M
7774,2911,M/2911/12359/2911-12359-0004,M
27174,8629,M/8629/261139/8629-261139-0067,M
8524,730,F/730/358/730-358-0006,F
19858,1970,F/1970/10594/1970-10594-0031,F
12182,887,F/887/123289/887-123289-0030,F
21584,3168,M/3168/173564/3168-173564-0015,M
9832,8051,F/8051/295385/8051-295385-0009,F
4797,2989,F/2989/138028/2989-138028-0012,F
10379,211,F/211/122425/211-122425-0018,F
7019,1034,M/1034/121119/1034-121119-0080,M
4776,2989,F/2989/138028/2989-138028-0075,F
5230,4640,F/4640/19189/4640-19189-0026,F
4533,60,M/60/121082/60-121082-0045,M
9124,8108,M/8108/274318/8108-274318-0039,M
2223,2007,F/2007/132570/2007-132570-0045,F
19935,5750,M/5750/100289/5750-100289-0063,M
27047,2436,M/2436/2477/2436-2477-0035,M
17958,696,F/696/92939/696-92939-0032,F
13340,1841,F/1841/150351/1841-150351-0012,F
26310,911,M/911/128684/911-128684-0028,M
21203,446,M/446/123501/446-123501-0000,M
23830,8747,M/8747/293952/8747-293952-0044,M
6558,8838,M/8838/298546/8838-298546-0006,M
9484,200,F/200/126784/200-126784-0004,F
24784,7059,F/7059/77900/7059-77900-0015,F
15554,8088,M/8088/284756/8088-284756-0026,M
16384,3699,M/3699/19402/3699-19402-0017,M
7864,2911,M/2911/15045/2911-15045-0024,M
25134,2893,M/2893/139310/2893-139310-0034,M
2978,4362,F/4362/15663/4362-15663-0103,F
21538,3168,M/3168/173565/3168-173565-0000,M
11653,3664,M/3664/178366/3664-178366-0032,M
11665,3664,M/3664/178366/3664-178366-0023,M
346,307,M/307/127539/307-127539-0011,M
2528,4406,M/4406/16882/4406-16882-0063,M
23408,198,F/198/129977/198-129977-0008,F
16619,2196,F/2196/174172/2196-174172-0015,F
20210,6529,M/6529/62554/6529-62554-0049,M
5396,7190,M/7190/90543/7190-90543-0025,M
13296,332,M/332/128985/332-128985-0025,M
12526,5514,F/5514/19192/5514-19192-0038,F
948,6476,F/6476/96661/6476-96661-0029,F
7489,2817,F/2817/142371/2817-142371-0072,F
27588,909,M/909/131045/909-131045-0036,M
20142,6529,M/6529/62556/6529-62556-0010,M
9835,8051,F/8051/295385/8051-295385-0013,F
22513,4297,F/4297/13009/4297-13009-0043,F
24217,5789,F/5789/57195/5789-57195-0029,F
2454,4406,M/4406/16883/4406-16883-0059,M
9044,3830,M/3830/12535/3830-12535-0022,M
19814,1970,F/1970/26100/1970-26100-0016,F
1725,1963,F/1963/142393/1963-142393-0005,F
11128,3857,M/3857/182317/3857-182317-0009,M
12635,5778,F/5778/12761/5778-12761-0031,F
17903,2836,F/2836/5355/2836-5355-0033,F
16482,4680,F/4680/16041/4680-16041-0005,F
24703,7059,F/7059/88364/7059-88364-0005,F
5612,1116,F/1116/132847/1116-132847-0029,F
3891,3436,M/3436/172171/3436-172171-0024,M
6728,311,M/311/124404/311-124404-0067,M
2697,7859,F/7859/102519/7859-102519-0049,F
2945,4362,F/4362/15663/4362-15663-0015,F
25809,5022,F/5022/29411/5022-29411-0057,F
28327,87,F/87/121553/87-121553-0105,F
12529,5514,F/5514/19192/5514-19192-0034,F
17117,6209,M/6209/34599/6209-34599-0035,M
22095,2518,M/2518/154825/2518-154825-0030,M
1445,8630,M/8630/305212/8630-305212-0015,M
20648,7517,F/7517/100442/7517-100442-0012,F
10932,1594,M/1594/135914/1594-135914-0094,M
11199,163,M/163/122947/163-122947-0002,M
