,Class,duration,key,salience
3084,car_horn,4.000000000000002,1/car_horn/199769-1-0-17,1
6175,engine_idling,4.0,1/engine_idling/78651-5-0-5,1
242,air_conditioner,4.0,1/air_conditioner/151977-0-0-4,1
3300,jackhammer,4.0,1/jackhammer/62837-7-0-2,1
4502,siren,4.0,1/siren/94020-8-1-0,1
7610,drilling,3.9999999999999987,1/drilling/205610-4-0-5,1
4896,engine_idling,4.0,1/engine_idling/17578-5-0-29,1
7386,drilling,3.9999999999999982,1/drilling/161129-4-0-10,1
2164,air_conditioner,4.0,1/air_conditioner/189991-0-0-6,1
7983,jackhammer,4.0,1/jackhammer/105029-7-1-9,1
7876,air_conditioner,4.0,1/air_conditioner/80589-0-0-1,1
3396,drilling,4.0,1/drilling/66622-4-0-7,1
5154,engine_idling,4.0,1/engine_idling/23219-5-0-2,1
3841,siren,4.0,1/siren/159753-8-0-5,1
7291,street_music,4.0,1/street_music/14386-9-0-20,1
4664,siren,4.0,1/siren/111671-8-0-5,1
8044,engine_idling,4.0,1/engine_idling/12812-5-0-2,1
5474,drilling,4.000000000000004,1/drilling/107842-4-2-4,1
7725,air_conditioner,4.0,1/air_conditioner/54383-0-0-6,1
7583,street_music,4.0,1/street_music/194733-9-0-1,1
6056,drilling,3.9999999999999982,1/drilling/58005-4-0-13,1
6761,engine_idling,4.0,1/engine_idling/201988-5-0-13,1
2572,street_music,4.0,1/street_music/96169-9-1-49,1
2615,drilling,4.0,1/drilling/103199-4-2-8,1
1905,street_music,4.0,1/street_music/149254-9-0-30,1
7100,siren,4.0,1/siren/98525-8-0-0,1
1171,street_music,4.0,1/street_music/164377-9-0-16,1
978,air_conditioner,4.0,1/air_conditioner/119067-0-0-2,1
3301,jackhammer,4.0,1/jackhammer/62837-7-0-20,1
7226,jackhammer,4.0,1/jackhammer/125678-7-1-8,1
2479,air_conditioner,4.0,1/air_conditioner/74507-0-0-17,1
7567,street_music,4.0,1/street_music/189825-9-0-7,1
263,siren,4.0,1/siren/157867-8-0-12,1
7221,jackhammer,4.0,1/jackhammer/125678-7-1-3,1
2685,air_conditioner,4.0,1/air_conditioner/13230-0-0-25,1
2675,air_conditioner,4.0,1/air_conditioner/13230-0-0-13,1
1783,engine_idling,4.0,1/engine_idling/113201-5-0-2,1
6717,air_conditioner,4.0,1/air_conditioner/189981-0-0-4,1
7987,jackhammer,4.0,1/jackhammer/105029-7-2-11,1
1271,drilling,4.0,1/drilling/180127-4-0-11,1
6257,street_music,4.0,1/street_music/98263-9-0-22,1
3740,engine_idling,4.0,1/engine_idling/154758-5-0-15,1
7956,engine_idling,4.0,1/engine_idling/103249-5-0-3,1
4927,jackhammer,4.0,1/jackhammer/178260-7-1-8,1
208,engine_idling,4.0,1/engine_idling/146186-5-0-1,1
8011,jackhammer,4.0,1/jackhammer/105029-7-4-2,1
4752,engine_idling,4.0,1/engine_idling/156634-5-0-10,1
5879,air_conditioner,4.0,1/air_conditioner/204240-0-0-28,1
6759,engine_idling,3.9999999999999987,1/engine_idling/201988-5-0-11,1
6557,drilling,4.0,1/drilling/165644-4-0-0,1
6467,air_conditioner,4.0,1/air_conditioner/146845-0-0-8,1
8389,jackhammer,4.0,1/jackhammer/188823-7-0-0,1
4639,street_music,4.0,1/street_music/109263-9-0-39,1
178,street_music,4.0,1/street_music/137156-9-0-79,1
8042,engine_idling,4.0,1/engine_idling/12812-5-0-0,1
1686,drilling,4.0,1/drilling/99192-4-0-15,1
7768,jackhammer,4.0,1/jackhammer/68080-7-0-6,1
3373,drilling,4.0,1/drilling/63095-4-1-10,1
1915,engine_idling,4.0,1/engine_idling/152908-5-0-0,1
7783,siren,3.9999999999999982,1/siren/71177-8-1-2,1
2189,street_music,4.0,1/street_music/196384-9-0-16,1
5436,jackhammer,4.0,1/jackhammer/90013-7-0-7,1
6960,street_music,4.0,1/street_music/61789-9-0-12,1
6293,drilling,4.0,1/drilling/104625-4-0-41,1
6824,engine_idling,4.0,1/engine_idling/209992-5-3-5,1
1718,siren,4.0,1/siren/102871-8-0-1,1
3304,jackhammer,4.0,1/jackhammer/62837-7-0-24,1
272,siren,4.0,1/siren/157867-8-0-20,1
6906,engine_idling,4.0,1/engine_idling/50454-5-0-0,1
2229,engine_idling,4.0,1/engine_idling/201652-5-4-7,1
455,drilling,4.0,1/drilling/17913-4-0-2,1
699,air_conditioner,4.0,1/air_conditioner/50901-0-0-0,1
6833,street_music,4.0,1/street_music/21683-9-0-30,1
8115,street_music,4.0,1/street_music/149255-9-0-13,1
3950,street_music,4.0,1/street_music/172338-9-0-6,1
6582,street_music,4.0,1/street_music/171165-9-0-70,1
3557,engine_idling,4.0,1/engine_idling/128160-5-0-13,1
5173,engine_idling,4.0,1/engine_idling/26184-5-4-1,1
2154,air_conditioner,4.0,1/air_conditioner/189023-0-0-6,1
2488,air_conditioner,4.0,1/air_conditioner/74507-0-0-28,1
6849,street_music,4.0,1/street_music/28385-9-0-32,1
859,jackhammer,3.4624470000000014,1/jackhammer/98223-7-2-0,1
20,jackhammer,4.0,1/jackhammer/103074-7-3-0,1
5951,jackhammer,4.0,1/jackhammer/30206-7-0-38,1
177,street_music,4.0,1/street_music/137156-9-0-73,1
7548,drilling,4.0,1/drilling/180134-4-2-11,1
5242,engine_idling,4.0,1/engine_idling/62566-5-0-4,1
936,street_music,4.0,1/street_music/115241-9-0-8,1
8088,street_music,4.0,1/street_music/14385-9-0-13,1
8254,air_conditioner,4.0,1/air_conditioner/165454-0-0-3,1
8129,street_music,4.0,1/street_music/152570-9-1-61,1
4930,jackhammer,4.0,1/jackhammer/178260-7-2-1,1
5227,drilling,4.0,1/drilling/50413-4-0-3,1
7000,drilling,3.9999999999999982,1/drilling/71529-4-1-2,1
7035,jackhammer,4.000000000000004,1/jackhammer/77751-7-4-0,1
5500,engine_idling,3.9999999999999987,1/engine_idling/111386-5-0-7,1
5926,jackhammer,4.0,1/jackhammer/30206-7-0-15,1
372,gun_shot,2.535721,1/gun_shot/174294-6-0-0,1
6083,engine_idling,4.0,1/engine_idling/62564-5-0-8,1
7198,siren,4.0,1/siren/117181-8-0-9,1
6274,street_music,4.0,1/street_music/101848-9-0-2,1
1269,drilling,4.0,1/drilling/180127-4-0-1,1
287,siren,4.0,1/siren/157867-8-0-9,1
8163,siren,4.0,1/siren/157866-8-0-18,1
2177,street_music,4.0,1/street_music/194841-9-0-164,1
4944,jackhammer,4.0,1/jackhammer/178260-7-3-9,1
5753,drilling,4.0,1/drilling/166931-4-2-8,1
1879,air_conditioner,4.0,1/air_conditioner/147926-0-0-11,1
6784,air_conditioner,4.0,1/air_conditioner/202516-0-0-2,1
1694,drilling,4.0,1/drilling/99192-4-0-3,1
3576,drilling,3.999999999999997,1/drilling/128607-4-1-3,1
1920,engine_idling,4.0,1/engine_idling/152908-5-0-13,1
1002,street_music,4.0,1/street_music/138017-9-0-9,1
8313,drilling,4.0,1/drilling/180029-4-16-0,1
4929,jackhammer,4.0,1/jackhammer/178260-7-2-0,1
6762,engine_idling,4.0,1/engine_idling/201988-5-0-14,1
8500,engine_idling,4.0,1/engine_idling/39856-5-0-8,1
5930,jackhammer,4.0,1/jackhammer/30206-7-0-19,1
3693,air_conditioner,4.0,1/air_conditioner/146709-0-0-44,1
2227,engine_idling,4.0,1/engine_idling/201652-5-4-5,1
2514,drilling,4.0,1/drilling/76086-4-0-56,1
8089,street_music,4.0,1/street_music/14385-9-0-14,1
2623,engine_idling,4.0,1/engine_idling/107228-5-0-1,1
7025,drilling,4.0,1/drilling/74965-4-1-0,1
4798,gun_shot,2.4427699999999994,1/gun_shot/159701-6-5-0,1
48,engine_idling,4.0,1/engine_idling/103258-5-0-7,1
6167,engine_idling,4.0,1/engine_idling/78651-5-0-13,1
7717,air_conditioner,4.0,1/air_conditioner/54383-0-0-0,1
127,street_music,4.0,1/street_music/124489-9-0-6,1
7163,engine_idling,4.0,1/engine_idling/113203-5-1-1,1
8282,gun_shot,2.236103,1/gun_shot/174287-6-1-0,1
6407,drilling,4.0,1/drilling/130961-4-5-3,1
8476,engine_idling,4.0,1/engine_idling/39856-5-0-11,1
1852,air_conditioner,4.0,1/air_conditioner/146690-0-0-125,1
114,engine_idling,4.0,1/engine_idling/119455-5-0-1,1
1282,drilling,4.000000000000002,1/drilling/180127-4-0-21,1
3358,jackhammer,4.0,1/jackhammer/62837-7-1-81,1
7911,street_music,4.0,1/street_music/99179-9-0-17,1
1031,street_music,4.0,1/street_music/155241-9-0-69,1
7860,drilling,4.0,1/drilling/76085-4-0-61,1
6398,drilling,3.999999999999972,1/drilling/130961-4-2-1,1
7549,drilling,4.0,1/drilling/180134-4-2-13,1
2530,drilling,4.0,1/drilling/77751-4-3-0,1
241,air_conditioner,4.000000000000001,1/air_conditioner/151977-0-0-3,1
6820,engine_idling,4.0,1/engine_idling/209992-5-2-82,1
6109,drilling,4.0,1/drilling/66623-4-0-0,1
7344,engine_idling,4.000000000000002,1/engine_idling/156358-5-0-6,1
270,siren,4.0,1/siren/157867-8-0-19,1
6580,street_music,4.0,1/street_music/171165-9-0-19,1
1276,drilling,4.0,1/drilling/180127-4-0-16,1
1118,jackhammer,4.0,1/jackhammer/162134-7-12-2,1
840,engine_idling,3.9999999999999987,1/engine_idling/89948-5-0-0,1
5881,air_conditioner,4.0,1/air_conditioner/204240-0-0-3,1
8221,siren,4.0,1/siren/159748-8-0-6,1
943,street_music,4.0,1/street_music/115418-9-0-6,1
154,air_conditioner,4.0,1/air_conditioner/134717-0-0-24,1
7370,siren,4.0,1/siren/157868-8-0-3,1
5437,jackhammer,4.0,1/jackhammer/90013-7-1-0,1
1312,drilling,4.0,1/drilling/187863-4-0-3,1
1153,jackhammer,4.0,1/jackhammer/162134-7-8-5,1
30,jackhammer,4.000000000000006,1/jackhammer/103074-7-4-6,1
6770,engine_idling,4.000000000000002,1/engine_idling/201988-5-0-21,1
2854,jackhammer,3.913866000000042,1/jackhammer/165039-7-16-0,1
1560,air_conditioner,4.0,1/air_conditioner/73524-0-0-99,1
1833,street_music,4.0,1/street_music/14387-9-0-12,1
6875,engine_idling,4.0,1/engine_idling/39857-5-0-1,1
5909,drilling,4.0,1/drilling/24364-4-0-5,1
207,engine_idling,4.0,1/engine_idling/146186-5-0-0,1
1415,street_music,4.0,1/street_music/203424-9-0-15,1
6818,engine_idling,4.0,1/engine_idling/209992-5-2-8,1
7968,jackhammer,4.000000000000002,1/jackhammer/105029-7-0-5,1
17,jackhammer,3.999999999999997,1/jackhammer/103074-7-1-5,1
4769,engine_idling,4.0,1/engine_idling/156634-5-2-5,1
1413,street_music,4.0,1/street_music/202334-9-0-63,1
6204,street_music,4.0,1/street_music/89442-9-0-5,1
4584,jackhammer,4.0,1/jackhammer/104998-7-16-5,1
6302,drilling,4.0,1/drilling/104625-4-1-20,1
4010,air_conditioner,4.0,1/air_conditioner/185709-0-0-3,1
4781,siren,4.000000000000001,1/siren/156869-8-0-6,1
3915,jackhammer,2.7042200000000003,1/jackhammer/171305-7-0-0,1
7433,drilling,4.0,1/drilling/167702-4-3-0,1
5953,jackhammer,4.0,1/jackhammer/30206-7-0-4,1
5692,street_music,4.000000000000006,1/street_music/155127-9-1-25,1
4911,street_music,4.0,1/street_music/178099-9-0-0,1
7128,engine_idling,4.0,1/engine_idling/113202-5-0-12,1
6475,jackhammer,2.101794999999999,1/jackhammer/14772-7-5-0,1
3575,drilling,3.999999999999997,1/drilling/128607-4-1-2,1
2571,street_music,4.0,1/street_music/96169-9-1-3,1
6387,drilling,4.0,1/drilling/127443-4-0-4,1
5950,jackhammer,4.0,1/jackhammer/30206-7-0-37,1
1241,gun_shot,2.8908310000000004,1/gun_shot/174292-6-1-0,1
8706,street_music,4.0,1/street_music/94182-9-0-20,1
897,engine_idling,4.0,1/engine_idling/102857-5-0-13,1
2608,drilling,4.0,1/drilling/103199-4-2-11,1
1493,engine_idling,4.0,1/engine_idling/39847-5-0-12,1
971,engine_idling,4.0,1/engine_idling/118558-5-1-2,1
5239,engine_idling,4.0,1/engine_idling/62566-5-0-1,1
8390,jackhammer,4.0,1/jackhammer/188823-7-0-1,1
5532,air_conditioner,4.0,1/air_conditioner/121285-0-0-0,1
4344,engine_idling,4.0,1/engine_idling/50661-5-0-4,1
2600,drilling,4.0,1/drilling/103199-4-0-3,1
8396,jackhammer,4.0,1/jackhammer/188823-7-1-2,1
6929,drilling,4.0,1/drilling/518-4-0-3,1
1148,jackhammer,4.0,1/jackhammer/162134-7-8-0,1
4619,jackhammer,4.0,1/jackhammer/104998-7-8-7,1
4590,jackhammer,4.0,1/jackhammer/104998-7-17-14,1
5153,engine_idling,4.0,1/engine_idling/23219-5-0-13,1
7408,air_conditioner,4.0,1/air_conditioner/162103-0-0-14,1
16,jackhammer,3.999999999999997,1/jackhammer/103074-7-1-4,1
3390,drilling,4.0,1/drilling/66622-4-0-1,1
7257,street_music,4.0,1/street_music/126153-9-0-5,1
4805,siren,4.0,1/siren/159754-8-4-0,1
6453,air_conditioner,4.0,1/air_conditioner/146845-0-0-24,1
7240,jackhammer,4.0,1/jackhammer/125678-7-3-4,1
7194,siren,4.0,1/siren/117181-8-0-5,1
7290,street_music,4.0,1/street_music/14386-9-0-2,1
6593,street_music,4.0,1/street_music/173891-9-0-17,1
4097,engine_idling,4.0,1/engine_idling/209864-5-0-1,1
7446,drilling,3.6234359999999697,1/drilling/168037-4-13-0,1
7646,jackhammer,3.3722550000000027,1/jackhammer/33340-7-13-0,1
249,street_music,4.0,1/street_music/155202-9-0-126,1
7192,siren,4.0,1/siren/117181-8-0-3,1
6780,air_conditioner,4.0,1/air_conditioner/202516-0-0-0,1
6947,drilling,4.0,1/drilling/57696-4-0-2,1
1065,engine_idling,3.999999999999997,1/engine_idling/15544-5-0-3,1
7033,jackhammer,3.3458099999999997,1/jackhammer/77751-7-2-0,1
4381,air_conditioner,4.0,1/air_conditioner/55018-0-0-8,1
5444,engine_idling,4.0,1/engine_idling/91533-5-0-1,1
7437,drilling,4.0,1/drilling/167702-4-7-0,1
5509,engine_idling,4.0,1/engine_idling/111386-5-1-3,1
7946,engine_idling,4.0,1/engine_idling/103249-5-0-11,1
1034,street_music,4.0,1/street_music/155241-9-0-88,1
1994,siren,3.9999999999999987,1/siren/159750-8-0-6,1
4719,street_music,4.0,1/street_music/128152-9-0-67,1
902,engine_idling,4.0,1/engine_idling/102857-5-0-18,1
6052,jackhammer,4.0,1/jackhammer/54697-7-0-2,1
1406,engine_idling,4.0,1/engine_idling/200786-5-1-3,1
5769,drilling,4.0,1/drilling/167701-4-6-1,1
5751,drilling,4.0,1/drilling/166931-4-2-3,1
2515,drilling,4.0,1/drilling/76086-4-0-58,1
2578,street_music,4.0,1/street_music/96475-9-0-4,1
7176,engine_idling,3.9999999999999987,1/engine_idling/113216-5-0-3,1
2874,engine_idling,4.0,1/engine_idling/166101-5-0-1,1
402,engine_idling,4.0,1/engine_idling/176787-5-0-13,1
5588,jackhammer,4.0,1/jackhammer/131918-7-0-0,1
8506,street_music,4.0,1/street_music/42953-9-0-28,1
695,drilling,4.0,1/drilling/46669-4-0-9,1
7182,street_music,4.0,1/street_music/115240-9-0-28,1
5409,air_conditioner,4.0,1/air_conditioner/85569-0-0-0,1
8373,engine_idling,3.9999999999999987,1/engine_idling/18592-5-0-2,1
3093,car_horn,4.0,1/car_horn/199769-1-0-9,1
4779,siren,4.000000000000001,1/siren/156869-8-0-4,1
4917,jackhammer,4.0,1/jackhammer/178260-7-0-0,1
5412,air_conditioner,4.0,1/air_conditioner/85569-0-0-3,1
403,engine_idling,4.0,1/engine_idling/176787-5-0-14,1
7976,jackhammer,4.0,1/jackhammer/105029-7-1-2,1
8236,siren,4.000000000000001,1/siren/159755-8-0-1,1
6598,gun_shot,3.0053050000000012,1/gun_shot/174284-6-2-0,1
1814,siren,4.0,1/siren/123688-8-1-1,1
918,engine_idling,4.0,1/engine_idling/102857-5-0-5,1
2579,street_music,4.0,1/street_music/96475-9-0-5,1
860,jackhammer,2.8441529999999986,1/jackhammer/98223-7-3-0,1
4007,air_conditioner,4.0,1/air_conditioner/185709-0-0-0,1
8604,engine_idling,4.0,1/engine_idling/62567-5-0-7,1
6810,engine_idling,4.0,1/engine_idling/209992-5-2-131,1
4662,siren,4.0,1/siren/111671-8-0-3,1
2152,air_conditioner,4.0,1/air_conditioner/189023-0-0-4,1
5502,engine_idling,4.0,1/engine_idling/111386-5-1-1,1
3744,engine_idling,4.0,1/engine_idling/154758-5-0-19,1
1742,drilling,4.0,1/drilling/104817-4-0-7,1
1311,drilling,4.0,1/drilling/187863-4-0-2,1
1726,siren,4.0,1/siren/102871-8-0-3,1
401,engine_idling,4.0,1/engine_idling/176787-5-0-12,1
1342,air_conditioner,4.0,1/air_conditioner/189982-0-0-13,1
4757,engine_idling,4.0,1/engine_idling/156634-5-0-4,1
40,engine_idling,4.0,1/engine_idling/103258-5-0-17,1
2687,air_conditioner,4.0,1/air_conditioner/13230-0-0-27,1
7914,street_music,4.0,1/street_music/99179-9-0-53,1
2712,gun_shot,2.2977360000000004,1/gun_shot/135526-6-5-0,1
1281,drilling,4.000000000000002,1/drilling/180127-4-0-20,1
1880,air_conditioner,4.0,1/air_conditioner/147926-0-0-12,1
5844,street_music,4.0,1/street_music/194321-9-0-61,1
582,street_music,4.0,1/street_music/194732-9-0-175,1
5688,street_music,4.0,1/street_music/155127-9-0-2,1
244,air_conditioner,4.0,1/air_conditioner/151977-0-0-6,1
4390,street_music,4.0,1/street_music/55728-9-0-67,1
8370,street_music,4.0,1/street_music/185374-9-0-60,1
6357,street_music,4.0,1/street_music/115242-9-0-55,1
7674,street_music,4.0,1/street_music/39967-9-0-56,1
5907,drilling,4.0,1/drilling/24364-4-0-3,1
4579,jackhammer,4.0,1/jackhammer/104998-7-15-5,1
2232,engine_idling,4.0,1/engine_idling/201652-5-5-0,1
8114,street_music,4.0,1/street_music/149255-9-0-0,1
3951,street_music,4.0,1/street_music/172338-9-0-7,1
2742,engine_idling,4.0,1/engine_idling/144068-5-0-9,1
8160,siren,4.0,1/siren/157866-8-0-15,1
7401,drilling,3.9999999999999982,1/drilling/161129-4-0-9,1
3343,jackhammer,4.0,1/jackhammer/62837-7-1-53,1
8009,jackhammer,4.0,1/jackhammer/105029-7-4-0,1
2940,engine_idling,4.0,1/engine_idling/17853-5-0-14,1
6723,air_conditioner,4.0,1/air_conditioner/189987-0-0-0,1
1730,siren,4.0,1/siren/102871-8-0-7,1
3370,drilling,3.9999999999999982,1/drilling/63095-4-0-4,1
6590,street_music,4.0,1/street_music/173891-9-0-1,1
1159,jackhammer,4.0,1/jackhammer/162134-7-9-3,1
4934,jackhammer,4.0,1/jackhammer/178260-7-3-10,1
1113,jackhammer,4.0,1/jackhammer/162134-7-11-5,1
1328,jackhammer,4.0,1/jackhammer/188813-7-10-3,1
911,engine_idling,4.0,1/engine_idling/102857-5-0-26,1
6374,engine_idling,4.000000000000001,1/engine_idling/123685-5-0-3,1
7350,siren,4.0,1/siren/157868-8-0-1,1
4623,street_music,4.0,1/street_music/105425-9-0-1,1
3554,engine_idling,4.0,1/engine_idling/128160-5-0-10,1
8547,drilling,4.0,1/drilling/54976-4-0-9,1
190,street_music,4.0,1/street_music/139951-9-0-13,1
6720,air_conditioner,4.0,1/air_conditioner/189981-0-0-7,1
420,engine_idling,4.0,1/engine_idling/176787-5-0-3,1
8532,car_horn,4.0,1/car_horn/54187-1-0-2,1
7341,engine_idling,4.0,1/engine_idling/156358-5-0-3,1
2218,engine_idling,4.000000000000013,1/engine_idling/201652-5-3-1,1
2502,drilling,4.0,1/drilling/76086-4-0-23,1
2755,engine_idling,4.0,1/engine_idling/144068-5-5-0,1
6996,drilling,4.0,1/drilling/71529-4-0-1,1
3077,car_horn,4.0,1/car_horn/199769-1-0-10,1
7782,siren,3.9999999999999982,1/siren/71177-8-1-1,1
1288,drilling,4.0,1/drilling/180127-4-0-8,1
6714,air_conditioner,4.0,1/air_conditioner/189981-0-0-17,1
4033,drilling,4.0,1/drilling/187377-4-0-1,1
7671,street_music,4.0,1/street_music/39967-9-0-0,1
8558,drilling,3.9999999999999987,1/drilling/58937-4-0-13,1
7656,jackhammer,2.3256930000000007,1/jackhammer/33340-7-8-0,1
3864,engine_idling,4.0,1/engine_idling/16692-5-0-7,1
1188,drilling,4.0,1/drilling/165640-4-0-0,1
1921,engine_idling,4.0,1/engine_idling/152908-5-0-2,1
6377,engine_idling,4.000000000000001,1/engine_idling/123685-5-0-6,1
5885,air_conditioner,4.0,1/air_conditioner/204240-0-0-33,1
8707,street_music,4.0,1/street_music/94182-9-0-23,1
4277,drilling,4.0,1/drilling/29722-4-0-6,1
280,siren,4.0,1/siren/157867-8-0-28,1
4609,jackhammer,4.0,1/jackhammer/104998-7-7-1,1
7607,drilling,3.9999999999999987,1/drilling/205610-4-0-2,1
3877,air_conditioner,4.0,1/air_conditioner/166942-0-0-4,1
6945,drilling,4.0,1/drilling/57696-4-0-0,1
210,engine_idling,4.0,1/engine_idling/146186-5-0-11,1
1102,jackhammer,4.0,1/jackhammer/162134-7-0-2,1
5869,air_conditioner,4.0,1/air_conditioner/204240-0-0-18,1
1860,air_conditioner,4.0,1/air_conditioner/146690-0-0-18,1
6443,air_conditioner,4.0,1/air_conditioner/146845-0-0-14,1
8170,siren,4.0,1/siren/157866-8-0-24,1
5937,jackhammer,4.0,1/jackhammer/30206-7-0-25,1
1870,air_conditioner,4.0,1/air_conditioner/146690-0-0-87,1
1897,air_conditioner,4.0,1/air_conditioner/147926-0-0-5,1
5539,air_conditioner,4.0,1/air_conditioner/121285-0-0-7,1
209,engine_idling,4.0,1/engine_idling/146186-5-0-10,1
6477,jackhammer,2.0177220000000027,1/jackhammer/14772-7-7-0,1
6159,siren,4.0,1/siren/75490-8-0-2,1
8605,engine_idling,4.0,1/engine_idling/62567-5-0-8,1
5958,jackhammer,4.0,1/jackhammer/30206-7-0-9,1
4675,street_music,4.0,1/street_music/115239-9-0-0,1
321,street_music,4.0,1/street_music/161702-9-0-6,1
6763,engine_idling,4.0,1/engine_idling/201988-5-0-15,1
2205,gun_shot,2.4225680000000023,1/gun_shot/197320-6-9-0,1
6924,drilling,4.0,1/drilling/50629-4-4-8,1
2362,street_music,4.0,1/street_music/39970-9-0-54,1
41,engine_idling,4.0,1/engine_idling/103258-5-0-18,1
1787,engine_idling,4.0,1/engine_idling/113201-5-0-6,1
969,engine_idling,4.0,1/engine_idling/118558-5-1-0,1
6079,engine_idling,4.0,1/engine_idling/62564-5-0-4,1
8412,air_conditioner,4.0,1/air_conditioner/189989-0-0-0,1
721,drilling,4.0,1/drilling/55020-4-0-7,1
5507,engine_idling,4.0,1/engine_idling/111386-5-1-14,1
6396,drilling,4.0,1/drilling/130961-4-1-3,1
7676,street_music,4.0,1/street_music/39967-9-0-99,1
8166,siren,4.0,1/siren/157866-8-0-20,1
7041,jackhammer,4.0,1/jackhammer/77751-7-9-1,1
622,drilling,4.0,1/drilling/22962-4-0-0,1
1596,drilling,4.0,1/drilling/74922-4-0-7,1
694,drilling,4.0,1/drilling/46669-4-0-8,1
2190,street_music,4.0,1/street_music/196384-9-0-18,1
6741,engine_idling,3.9999999999999987,1/engine_idling/194962-5-0-2,1
4157,jackhammer,2.302456000000064,1/jackhammer/22883-7-92-0,1
7879,air_conditioner,4.0,1/air_conditioner/80589-0-0-4,1
1925,engine_idling,4.0,1/engine_idling/152908-5-0-6,1
1105,jackhammer,4.0,1/jackhammer/162134-7-10-1,1
8504,street_music,4.0,1/street_music/42953-9-0-16,1
4707,air_conditioner,4.0,1/air_conditioner/121286-0-0-8,1
1325,jackhammer,4.0,1/jackhammer/188813-7-10-0,1
4570,jackhammer,4.0,1/jackhammer/104998-7-10-9,1
7234,jackhammer,4.0,1/jackhammer/125678-7-2-7,1
2533,drilling,3.633361999999998,1/drilling/77751-4-6-0,1
2213,engine_idling,4.0,1/engine_idling/201652-5-2-2,1
2356,gun_shot,4.0,1/gun_shot/35800-6-0-0,1
2569,engine_idling,2.085611,1/engine_idling/94710-5-1-0,1
7855,drilling,4.0,1/drilling/76085-4-0-35,1
5109,siren,4.0,1/siren/203913-8-0-12,1
1813,siren,4.0,1/siren/123688-8-1-0,1
5535,air_conditioner,4.0,1/air_conditioner/121285-0-0-3,1
8704,street_music,4.0,1/street_music/94182-9-0-10,1
7361,siren,4.0,1/siren/157868-8-0-2,1
6058,drilling,4.0,1/drilling/58005-4-0-23,1
6373,engine_idling,4.000000000000001,1/engine_idling/123685-5-0-2,1
1274,drilling,4.0,1/drilling/180127-4-0-14,1
818,drilling,4.0,1/drilling/78360-4-0-20,1
2145,air_conditioner,4.0,1/air_conditioner/189023-0-0-1,1
870,street_music,4.0,1/street_music/99180-9-0-48,1
7981,jackhammer,4.0,1/jackhammer/105029-7-1-7,1
8540,drilling,3.9999999999999987,1/drilling/54976-4-0-2,1
371,gun_shot,2.4124,1/gun_shot/174290-6-3-0,1
5942,jackhammer,4.0,1/jackhammer/30206-7-0-3,1
1160,jackhammer,4.0,1/jackhammer/162134-7-9-4,1
5540,air_conditioner,4.0,1/air_conditioner/121285-0-0-8,1
3987,engine_idling,4.0,1/engine_idling/176638-5-0-0,1
4647,siren,4.000000000000001,1/siren/111671-8-0-1,1
64,street_music,4.0,1/street_music/108041-9-0-2,1
5752,drilling,4.0,1/drilling/166931-4-2-7,1
5941,jackhammer,4.0,1/jackhammer/30206-7-0-29,1
6852,street_music,4.0,1/street_music/28385-9-0-46,1
5424,engine_idling,3.9999999999999987,1/engine_idling/89724-5-0-1,1
3699,air_conditioner,4.0,1/air_conditioner/146709-0-0-66,1
2449,jackhammer,4.0,1/jackhammer/73623-7-1-1,1
2723,drilling,2.133471,1/drilling/14115-4-0-0,1
5927,jackhammer,4.0,1/jackhammer/30206-7-0-16,1
7986,jackhammer,4.0,1/jackhammer/105029-7-2-10,1
7895,engine_idling,4.0,1/engine_idling/91209-5-1-2,1
3351,jackhammer,4.0,1/jackhammer/62837-7-1-64,1
236,air_conditioner,3.9999999999999982,1/air_conditioner/151977-0-0-10,1
1176,street_music,4.0,1/street_music/164377-9-1-50,1
6823,engine_idling,4.0,1/engine_idling/209992-5-3-22,1
88,engine_idling,4.0,1/engine_idling/113205-5-1-9,1
7856,drilling,4.0,1/drilling/76085-4-0-37,1
791,street_music,4.0,1/street_music/73277-9-0-17,1
